erin@debian:~/Main/Julia$ julia may27-calling.jl 
helo the file opened
After sweep 19 energy=-21.74999999999996  maxlinkdim=2 maxerr=1.23E-32 time=0.029
After sweep 20 energy=-21.750000000000007  maxlinkdim=2 maxerr=2.47E-32 time=0.029
Energy: -21.750000
Difference: 0.000000
After sweep 1 energy=-22.499948110962492  maxlinkdim=36 maxerr=9.98E-13 time=0.146
After sweep 2 energy=-22.499999999995364  maxlinkdim=6 maxerr=9.83E-13 time=0.079
After sweep 3 energy=-22.49999999999994  maxlinkdim=2 maxerr=2.37E-17 time=0.044
After sweep 4 energy=-22.499999999999982  maxlinkdim=2 maxerr=2.00E-32 time=0.031
After sweep 5 energy=-22.499999999999975  maxlinkdim=2 maxerr=4.53E-31 time=0.035
After sweep 6 energy=-22.500000000000004  maxlinkdim=2 maxerr=7.96E-31 time=0.031
After sweep 7 energy=-22.500000000000004  maxlinkdim=2 maxerr=3.23E-31 time=0.030
After sweep 8 energy=-22.500000000000014  maxlinkdim=2 maxerr=7.61E-31 time=0.035
After sweep 9 energy=-22.49999999999993  maxlinkdim=2 maxerr=1.09E-30 time=0.031
After sweep 10 energy=-22.499999999999975  maxlinkdim=2 maxerr=3.87E-31 time=0.031
After sweep 11 energy=-22.49999999999996  maxlinkdim=2 maxerr=2.91E-31 time=0.037
After sweep 12 energy=-22.49999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.030
After sweep 13 energy=-22.499999999999936  maxlinkdim=2 maxerr=1.23E-32 time=0.036
After sweep 14 energy=-22.499999999999964  maxlinkdim=2 maxerr=1.39E-32 time=0.031
After sweep 15 energy=-22.49999999999999  maxlinkdim=2 maxerr=1.54E-32 time=0.030
After sweep 16 energy=-22.499999999999936  maxlinkdim=2 maxerr=1.54E-32 time=0.035
After sweep 17 energy=-22.49999999999999  maxlinkdim=2 maxerr=2.47E-32 time=0.030
After sweep 18 energy=-22.499999999999975  maxlinkdim=2 maxerr=1.39E-32 time=0.030
After sweep 19 energy=-22.499999999999968  maxlinkdim=2 maxerr=2.47E-32 time=0.035
After sweep 20 energy=-22.499999999999982  maxlinkdim=2 maxerr=1.54E-32 time=0.030
Energy: -22.500000
Difference: 0.000000
After sweep 1 energy=-23.24991834517293  maxlinkdim=37 maxerr=9.83E-13 time=0.151
After sweep 2 energy=-23.249999999971568  maxlinkdim=8 maxerr=9.82E-13 time=0.101
After sweep 3 energy=-23.25000000000003  maxlinkdim=2 maxerr=5.76E-15 time=0.043
After sweep 4 energy=-23.25000000000002  maxlinkdim=2 maxerr=2.57E-30 time=0.032
After sweep 5 energy=-23.249999999999993  maxlinkdim=2 maxerr=2.47E-32 time=0.037
After sweep 6 energy=-23.249999999999968  maxlinkdim=2 maxerr=2.30E-31 time=0.031
After sweep 7 energy=-23.249999999999947  maxlinkdim=2 maxerr=4.25E-31 time=0.037
After sweep 8 energy=-23.24999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.034
After sweep 9 energy=-23.24999999999998  maxlinkdim=2 maxerr=2.00E-32 time=0.033
After sweep 10 energy=-23.24999999999997  maxlinkdim=2 maxerr=2.00E-32 time=0.041
After sweep 11 energy=-23.249999999999993  maxlinkdim=2 maxerr=2.00E-32 time=0.033
After sweep 12 energy=-23.249999999999947  maxlinkdim=2 maxerr=2.00E-32 time=0.038
After sweep 13 energy=-23.249999999999947  maxlinkdim=2 maxerr=2.00E-32 time=0.034
After sweep 14 energy=-23.24999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.033
After sweep 15 energy=-23.24999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.038
After sweep 16 energy=-23.249999999999986  maxlinkdim=2 maxerr=2.00E-32 time=0.034
After sweep 17 energy=-23.24999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.032
After sweep 18 energy=-23.24999999999998  maxlinkdim=2 maxerr=1.54E-32 time=0.037
After sweep 19 energy=-23.249999999999957  maxlinkdim=2 maxerr=2.47E-32 time=0.032
After sweep 20 energy=-23.249999999999993  maxlinkdim=2 maxerr=2.47E-32 time=0.037
Energy: -23.250000
Difference: 0.000000
After sweep 1 energy=-23.999898098216487  maxlinkdim=36 maxerr=9.99E-13 time=0.167
After sweep 2 energy=-23.999999999824585  maxlinkdim=8 maxerr=9.90E-13 time=0.103
After sweep 3 energy=-23.999999999999947  maxlinkdim=2 maxerr=7.61E-15 time=0.052
After sweep 4 energy=-23.999999999999975  maxlinkdim=2 maxerr=2.88E-31 time=0.035
After sweep 5 energy=-23.999999999999968  maxlinkdim=2 maxerr=3.44E-32 time=0.033
After sweep 6 energy=-23.999999999999964  maxlinkdim=2 maxerr=5.39E-31 time=0.040
After sweep 7 energy=-24.000000000000018  maxlinkdim=2 maxerr=3.93E-31 time=0.032
After sweep 8 energy=-23.999999999999957  maxlinkdim=2 maxerr=2.47E-32 time=0.039
After sweep 9 energy=-23.999999999999982  maxlinkdim=2 maxerr=1.85E-32 time=0.032
After sweep 10 energy=-23.999999999999996  maxlinkdim=2 maxerr=3.39E-32 time=0.032
After sweep 11 energy=-23.999999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.040
After sweep 12 energy=-23.999999999999932  maxlinkdim=2 maxerr=2.77E-32 time=0.033
After sweep 13 energy=-23.999999999999936  maxlinkdim=2 maxerr=2.77E-32 time=0.040
After sweep 14 energy=-23.99999999999997  maxlinkdim=2 maxerr=1.54E-32 time=0.033
After sweep 15 energy=-23.999999999999932  maxlinkdim=2 maxerr=1.54E-32 time=0.032
After sweep 16 energy=-23.999999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.038
After sweep 17 energy=-23.99999999999997  maxlinkdim=2 maxerr=2.00E-32 time=0.033
After sweep 18 energy=-23.999999999999982  maxlinkdim=2 maxerr=1.54E-32 time=0.039
After sweep 19 energy=-23.999999999999947  maxlinkdim=2 maxerr=2.77E-32 time=0.033
After sweep 20 energy=-23.99999999999995  maxlinkdim=2 maxerr=2.47E-32 time=0.033
Energy: -24.000000
Difference: 0.000000
After sweep 1 energy=-24.749908354692312  maxlinkdim=38 maxerr=9.96E-13 time=0.242
After sweep 2 energy=-24.749999999917215  maxlinkdim=8 maxerr=9.93E-13 time=0.111
After sweep 3 energy=-24.74999999999991  maxlinkdim=2 maxerr=9.10E-15 time=0.052
After sweep 4 energy=-24.749999999999957  maxlinkdim=2 maxerr=1.30E-30 time=0.035
After sweep 5 energy=-24.750000000000018  maxlinkdim=2 maxerr=1.53E-31 time=0.034
After sweep 6 energy=-24.750000000000014  maxlinkdim=2 maxerr=6.34E-31 time=0.041
After sweep 7 energy=-24.74999999999998  maxlinkdim=2 maxerr=1.39E-32 time=0.034
After sweep 8 energy=-24.75000000000003  maxlinkdim=2 maxerr=1.39E-32 time=0.041
After sweep 9 energy=-24.749999999999964  maxlinkdim=2 maxerr=1.39E-32 time=0.036
After sweep 10 energy=-24.749999999999954  maxlinkdim=2 maxerr=1.54E-32 time=0.033
After sweep 11 energy=-24.74999999999995  maxlinkdim=2 maxerr=1.39E-32 time=0.039
After sweep 12 energy=-24.749999999999964  maxlinkdim=2 maxerr=2.47E-32 time=0.033
After sweep 13 energy=-24.749999999999964  maxlinkdim=2 maxerr=1.39E-32 time=0.039
After sweep 14 energy=-24.74999999999997  maxlinkdim=2 maxerr=1.39E-32 time=0.034
After sweep 15 energy=-24.74999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.034
After sweep 16 energy=-24.749999999999954  maxlinkdim=2 maxerr=1.39E-32 time=0.039
After sweep 17 energy=-24.749999999999964  maxlinkdim=2 maxerr=2.47E-32 time=0.035
After sweep 18 energy=-24.74999999999998  maxlinkdim=2 maxerr=1.39E-32 time=0.040
After sweep 19 energy=-24.74999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.034
After sweep 20 energy=-24.749999999999954  maxlinkdim=2 maxerr=1.39E-32 time=0.034
Energy: -24.750000
Difference: 0.000000
After sweep 1 energy=-25.49983459956916  maxlinkdim=39 maxerr=9.99E-13 time=0.199
After sweep 2 energy=-25.499999999964494  maxlinkdim=11 maxerr=9.96E-13 time=0.117
After sweep 3 energy=-25.49999999999998  maxlinkdim=2 maxerr=2.00E-15 time=0.051
After sweep 4 energy=-25.49999999999992  maxlinkdim=2 maxerr=2.00E-32 time=0.034
After sweep 5 energy=-25.499999999999925  maxlinkdim=2 maxerr=1.54E-32 time=0.039
After sweep 6 energy=-25.499999999999922  maxlinkdim=2 maxerr=1.72E-32 time=0.036
After sweep 7 energy=-25.499999999999954  maxlinkdim=2 maxerr=7.50E-31 time=0.035
After sweep 8 energy=-25.499999999999954  maxlinkdim=2 maxerr=1.39E-32 time=0.041
After sweep 9 energy=-25.499999999999954  maxlinkdim=2 maxerr=1.39E-32 time=0.035
After sweep 10 energy=-25.499999999999915  maxlinkdim=2 maxerr=1.39E-32 time=0.040
After sweep 11 energy=-25.49999999999995  maxlinkdim=2 maxerr=2.47E-32 time=0.035
After sweep 12 energy=-25.49999999999992  maxlinkdim=2 maxerr=1.23E-32 time=0.035
After sweep 13 energy=-25.500000000000014  maxlinkdim=2 maxerr=2.47E-32 time=0.041
After sweep 14 energy=-25.499999999999986  maxlinkdim=2 maxerr=2.47E-32 time=0.034
After sweep 15 energy=-25.49999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.040
After sweep 16 energy=-25.499999999999932  maxlinkdim=2 maxerr=1.23E-32 time=0.036
After sweep 17 energy=-25.499999999999897  maxlinkdim=2 maxerr=3.08E-32 time=0.034
After sweep 18 energy=-25.499999999999975  maxlinkdim=2 maxerr=6.96E-31 time=0.035
After sweep 19 energy=-25.49999999999997  maxlinkdim=2 maxerr=1.99E-31 time=0.034
After sweep 20 energy=-25.499999999999964  maxlinkdim=2 maxerr=1.39E-32 time=0.040
Energy: -25.500000
Difference: 0.000000
After sweep 1 energy=-26.249788791577803  maxlinkdim=40 maxerr=9.93E-13 time=0.303
After sweep 2 energy=-26.249999999754767  maxlinkdim=14 maxerr=9.96E-13 time=0.209
After sweep 3 energy=-26.250000000000004  maxlinkdim=2 maxerr=8.55E-14 time=0.051
After sweep 4 energy=-26.249999999999986  maxlinkdim=2 maxerr=1.39E-32 time=0.045
After sweep 5 energy=-26.24999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.041
After sweep 6 energy=-26.249999999999947  maxlinkdim=2 maxerr=1.39E-32 time=0.038
After sweep 7 energy=-26.24999999999999  maxlinkdim=2 maxerr=2.47E-32 time=0.047
After sweep 8 energy=-26.250000000000004  maxlinkdim=2 maxerr=1.06E-30 time=0.039
After sweep 9 energy=-26.24999999999997  maxlinkdim=2 maxerr=1.39E-32 time=0.043
After sweep 10 energy=-26.249999999999996  maxlinkdim=2 maxerr=6.81E-31 time=0.038
After sweep 11 energy=-26.249999999999982  maxlinkdim=2 maxerr=7.28E-31 time=0.037
After sweep 12 energy=-26.24999999999997  maxlinkdim=2 maxerr=2.47E-32 time=0.042
After sweep 13 energy=-26.250000000000004  maxlinkdim=2 maxerr=1.39E-32 time=0.036
After sweep 14 energy=-26.24999999999998  maxlinkdim=2 maxerr=2.47E-32 time=0.042
After sweep 15 energy=-26.249999999999964  maxlinkdim=2 maxerr=2.47E-32 time=0.037
After sweep 16 energy=-26.249999999999964  maxlinkdim=2 maxerr=2.00E-32 time=0.041
After sweep 17 energy=-26.249999999999986  maxlinkdim=2 maxerr=2.00E-32 time=0.037
After sweep 18 energy=-26.24999999999995  maxlinkdim=2 maxerr=1.39E-32 time=0.036
After sweep 19 energy=-26.249999999999964  maxlinkdim=2 maxerr=1.54E-32 time=0.047
After sweep 20 energy=-26.24999999999996  maxlinkdim=2 maxerr=1.54E-32 time=0.037
Energy: -26.250000
Difference: 0.000000
After sweep 1 energy=-26.999869080685755  maxlinkdim=35 maxerr=9.92E-13 time=0.194
After sweep 2 energy=-26.9999999997916  maxlinkdim=10 maxerr=9.90E-13 time=0.127
After sweep 3 energy=-26.999999999999925  maxlinkdim=2 maxerr=4.45E-15 time=0.062
After sweep 4 energy=-27.00000000000003  maxlinkdim=2 maxerr=1.14E-30 time=0.039
After sweep 5 energy=-26.999999999999936  maxlinkdim=2 maxerr=2.88E-31 time=0.040
After sweep 6 energy=-26.99999999999996  maxlinkdim=2 maxerr=1.14E-30 time=0.046
After sweep 7 energy=-26.99999999999997  maxlinkdim=2 maxerr=1.02E-30 time=0.042
After sweep 8 energy=-26.999999999999996  maxlinkdim=2 maxerr=3.08E-32 time=0.043
After sweep 9 energy=-26.999999999999947  maxlinkdim=2 maxerr=9.09E-31 time=0.041
After sweep 10 energy=-27.000000000000007  maxlinkdim=2 maxerr=1.57E-31 time=0.041
After sweep 11 energy=-26.99999999999997  maxlinkdim=2 maxerr=1.39E-32 time=0.045
After sweep 12 energy=-26.999999999999947  maxlinkdim=2 maxerr=1.39E-32 time=0.039
After sweep 13 energy=-26.999999999999957  maxlinkdim=2 maxerr=1.54E-32 time=0.048
After sweep 14 energy=-27.000000000000032  maxlinkdim=2 maxerr=1.83E-31 time=0.040
After sweep 15 energy=-26.999999999999947  maxlinkdim=2 maxerr=1.54E-32 time=0.049
After sweep 16 energy=-27.0  maxlinkdim=2 maxerr=2.00E-32 time=0.040
After sweep 17 energy=-26.999999999999993  maxlinkdim=2 maxerr=1.64E-32 time=0.042
After sweep 18 energy=-27.000000000000014  maxlinkdim=2 maxerr=2.47E-32 time=0.045
After sweep 19 energy=-26.99999999999998  maxlinkdim=2 maxerr=1.39E-32 time=0.040
After sweep 20 energy=-26.999999999999975  maxlinkdim=2 maxerr=2.47E-32 time=0.045
Energy: -27.000000
Difference: 0.000000
After sweep 1 energy=-27.74982052798392  maxlinkdim=37 maxerr=9.97E-13 time=0.221
After sweep 2 energy=-27.74999999891405  maxlinkdim=12 maxerr=1.00E-12 time=0.151
After sweep 3 energy=-27.750000000000004  maxlinkdim=2 maxerr=9.34E-14 time=0.056
After sweep 4 energy=-27.749999999999993  maxlinkdim=2 maxerr=2.53E-32 time=0.049
After sweep 5 energy=-27.749999999999943  maxlinkdim=2 maxerr=2.47E-32 time=0.039
After sweep 6 energy=-27.749999999999897  maxlinkdim=2 maxerr=2.47E-32 time=0.046
After sweep 7 energy=-27.749999999999993  maxlinkdim=2 maxerr=1.54E-32 time=0.041
After sweep 8 energy=-27.749999999999982  maxlinkdim=2 maxerr=1.54E-32 time=0.044
After sweep 9 energy=-27.74999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.039
After sweep 10 energy=-27.749999999999986  maxlinkdim=2 maxerr=2.47E-32 time=0.039
After sweep 11 energy=-27.749999999999947  maxlinkdim=2 maxerr=1.54E-32 time=0.047
After sweep 12 energy=-27.749999999999986  maxlinkdim=2 maxerr=1.54E-32 time=0.039
After sweep 13 energy=-27.749999999999968  maxlinkdim=2 maxerr=2.47E-32 time=0.046
After sweep 14 energy=-27.74999999999999  maxlinkdim=2 maxerr=1.54E-32 time=0.039
After sweep 15 energy=-27.74999999999999  maxlinkdim=2 maxerr=1.54E-32 time=0.043
After sweep 16 energy=-27.74999999999995  maxlinkdim=2 maxerr=1.54E-32 time=0.039
After sweep 17 energy=-27.7499999999999  maxlinkdim=2 maxerr=2.47E-32 time=0.038
After sweep 18 energy=-27.74999999999994  maxlinkdim=2 maxerr=1.54E-32 time=0.046
After sweep 19 energy=-27.75  maxlinkdim=2 maxerr=1.54E-32 time=0.039
After sweep 20 energy=-27.749999999999964  maxlinkdim=2 maxerr=2.47E-32 time=0.046
Energy: -27.750000
Difference: 0.000000
After sweep 1 energy=-28.499788999212413  maxlinkdim=40 maxerr=9.92E-13 time=0.246
After sweep 2 energy=-28.49999999932867  maxlinkdim=18 maxerr=9.89E-13 time=0.158
After sweep 3 energy=-28.50000000000004  maxlinkdim=2 maxerr=1.19E-13 time=0.063
After sweep 4 energy=-28.499999999999932  maxlinkdim=2 maxerr=1.60E-31 time=0.043
After sweep 5 energy=-28.49999999999994  maxlinkdim=2 maxerr=2.00E-32 time=0.039
After sweep 6 energy=-28.49999999999997  maxlinkdim=2 maxerr=2.47E-32 time=0.048
After sweep 7 energy=-28.50000000000001  maxlinkdim=2 maxerr=2.00E-32 time=0.041
After sweep 8 energy=-28.49999999999997  maxlinkdim=2 maxerr=2.47E-32 time=0.046
After sweep 9 energy=-28.499999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.040
After sweep 10 energy=-28.49999999999997  maxlinkdim=2 maxerr=1.23E-32 time=0.040
After sweep 11 energy=-28.499999999999996  maxlinkdim=2 maxerr=2.47E-32 time=0.046
After sweep 12 energy=-28.499999999999986  maxlinkdim=2 maxerr=3.08E-32 time=0.042
After sweep 13 energy=-28.50000000000001  maxlinkdim=2 maxerr=1.39E-32 time=0.050
After sweep 14 energy=-28.49999999999997  maxlinkdim=2 maxerr=2.47E-32 time=0.042
After sweep 15 energy=-28.49999999999999  maxlinkdim=2 maxerr=2.00E-32 time=0.046
After sweep 16 energy=-28.499999999999996  maxlinkdim=2 maxerr=1.54E-32 time=0.041
After sweep 17 energy=-28.50000000000001  maxlinkdim=2 maxerr=1.54E-32 time=0.042
After sweep 18 energy=-28.50000000000001  maxlinkdim=2 maxerr=1.54E-32 time=0.048
After sweep 19 energy=-28.499999999999982  maxlinkdim=2 maxerr=2.47E-32 time=0.040
After sweep 20 energy=-28.500000000000007  maxlinkdim=2 maxerr=1.54E-32 time=0.048
Energy: -28.500000
Difference: 0.000000
After sweep 1 energy=-29.249605269485944  maxlinkdim=39 maxerr=9.99E-13 time=0.248
After sweep 2 energy=-29.24999999981135  maxlinkdim=12 maxerr=9.98E-13 time=0.165
After sweep 3 energy=-29.25000000000004  maxlinkdim=2 maxerr=1.49E-13 time=0.066
After sweep 4 energy=-29.249999999999936  maxlinkdim=2 maxerr=2.38E-30 time=0.045
After sweep 5 energy=-29.249999999999996  maxlinkdim=2 maxerr=3.85E-32 time=0.055
After sweep 6 energy=-29.249999999999968  maxlinkdim=2 maxerr=5.83E-31 time=0.042
After sweep 7 energy=-29.24999999999998  maxlinkdim=2 maxerr=1.54E-32 time=0.048
After sweep 8 energy=-29.249999999999883  maxlinkdim=2 maxerr=1.39E-32 time=0.050
After sweep 9 energy=-29.249999999999943  maxlinkdim=2 maxerr=1.39E-32 time=0.039
After sweep 10 energy=-29.249999999999993  maxlinkdim=2 maxerr=2.47E-32 time=0.046
After sweep 11 energy=-29.249999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.039
After sweep 12 energy=-29.250000000000004  maxlinkdim=2 maxerr=1.39E-32 time=0.046
After sweep 13 energy=-29.249999999999943  maxlinkdim=2 maxerr=1.39E-32 time=0.043
After sweep 14 energy=-29.24999999999998  maxlinkdim=2 maxerr=2.47E-32 time=0.045
After sweep 15 energy=-29.249999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.042
After sweep 16 energy=-29.24999999999995  maxlinkdim=2 maxerr=1.39E-32 time=0.039
After sweep 17 energy=-29.25  maxlinkdim=2 maxerr=2.47E-32 time=0.047
After sweep 18 energy=-29.249999999999904  maxlinkdim=2 maxerr=1.54E-32 time=0.042
After sweep 19 energy=-29.250000000000004  maxlinkdim=2 maxerr=2.00E-32 time=0.047
After sweep 20 energy=-29.249999999999943  maxlinkdim=2 maxerr=2.00E-32 time=0.041
Energy: -29.250000
Difference: 0.000000
After sweep 1 energy=-29.99966239806991  maxlinkdim=39 maxerr=9.92E-13 time=0.236
After sweep 2 energy=-29.999999999342144  maxlinkdim=9 maxerr=9.96E-13 time=0.166
After sweep 3 energy=-29.999999999999986  maxlinkdim=2 maxerr=2.17E-13 time=0.057
After sweep 4 energy=-29.99999999999995  maxlinkdim=2 maxerr=9.47E-31 time=0.051
After sweep 5 energy=-29.999999999999996  maxlinkdim=2 maxerr=1.09E-30 time=0.042
After sweep 6 energy=-29.999999999999872  maxlinkdim=2 maxerr=4.90E-31 time=0.058
After sweep 7 energy=-29.99999999999999  maxlinkdim=2 maxerr=4.76E-31 time=0.046
After sweep 8 energy=-29.99999999999994  maxlinkdim=2 maxerr=2.19E-31 time=0.043
After sweep 9 energy=-30.0  maxlinkdim=2 maxerr=3.08E-32 time=0.053
After sweep 10 energy=-29.999999999999968  maxlinkdim=2 maxerr=7.99E-31 time=0.041
After sweep 11 energy=-29.99999999999993  maxlinkdim=2 maxerr=2.00E-32 time=0.048
After sweep 12 energy=-29.99999999999991  maxlinkdim=2 maxerr=1.39E-32 time=0.040
After sweep 13 energy=-29.999999999999943  maxlinkdim=2 maxerr=2.00E-32 time=0.046
After sweep 14 energy=-29.999999999999968  maxlinkdim=2 maxerr=1.39E-32 time=0.041
After sweep 15 energy=-29.999999999999904  maxlinkdim=2 maxerr=2.47E-32 time=0.039
After sweep 16 energy=-29.999999999999943  maxlinkdim=2 maxerr=2.00E-32 time=0.048
After sweep 17 energy=-29.999999999999954  maxlinkdim=2 maxerr=2.47E-32 time=0.040
After sweep 18 energy=-30.000000000000004  maxlinkdim=2 maxerr=1.54E-32 time=0.047
After sweep 19 energy=-30.000000000000004  maxlinkdim=2 maxerr=2.47E-32 time=0.040
After sweep 20 energy=-29.999999999999982  maxlinkdim=2 maxerr=2.47E-32 time=0.045
Energy: -30.000000
Difference: 0.000000
After sweep 1 energy=-30.749595962006406  maxlinkdim=39 maxerr=9.96E-13 time=0.230
After sweep 2 energy=-30.749999998518007  maxlinkdim=12 maxerr=9.99E-13 time=0.185
After sweep 3 energy=-30.75000000000004  maxlinkdim=2 maxerr=5.73E-13 time=0.069
After sweep 4 energy=-30.74999999999992  maxlinkdim=2 maxerr=2.38E-30 time=0.052
After sweep 5 energy=-30.74999999999997  maxlinkdim=2 maxerr=3.85E-32 time=0.048
After sweep 6 energy=-30.749999999999957  maxlinkdim=2 maxerr=1.54E-32 time=0.041
After sweep 7 energy=-30.749999999999996  maxlinkdim=2 maxerr=1.39E-32 time=0.040
After sweep 8 energy=-30.749999999999954  maxlinkdim=2 maxerr=2.00E-32 time=0.049
After sweep 9 energy=-30.74999999999998  maxlinkdim=2 maxerr=2.47E-32 time=0.044
After sweep 10 energy=-30.749999999999964  maxlinkdim=2 maxerr=1.39E-32 time=0.047
After sweep 11 energy=-30.75000000000001  maxlinkdim=2 maxerr=1.54E-32 time=0.043
After sweep 12 energy=-30.750000000000007  maxlinkdim=2 maxerr=2.47E-32 time=0.048
After sweep 13 energy=-30.749999999999993  maxlinkdim=2 maxerr=1.54E-32 time=0.042
After sweep 14 energy=-30.749999999999957  maxlinkdim=2 maxerr=1.54E-32 time=0.042
After sweep 15 energy=-30.749999999999893  maxlinkdim=2 maxerr=2.00E-32 time=0.049
After sweep 16 energy=-30.7499999999999  maxlinkdim=2 maxerr=1.54E-32 time=0.042
After sweep 17 energy=-30.749999999999876  maxlinkdim=2 maxerr=1.39E-32 time=0.049
After sweep 18 energy=-30.749999999999922  maxlinkdim=2 maxerr=1.39E-32 time=0.042
After sweep 19 energy=-30.749999999999993  maxlinkdim=2 maxerr=1.39E-32 time=0.046
After sweep 20 energy=-30.74999999999994  maxlinkdim=2 maxerr=2.00E-32 time=0.042
Energy: -30.750000
Difference: 0.000000
After sweep 1 energy=-31.49968883957622  maxlinkdim=39 maxerr=9.93E-13 time=0.248
After sweep 2 energy=-31.499999998375138  maxlinkdim=11 maxerr=9.98E-13 time=0.178
After sweep 3 energy=-31.50000000000006  maxlinkdim=2 maxerr=2.09E-13 time=0.059
After sweep 4 energy=-31.499999999999957  maxlinkdim=2 maxerr=3.45E-30 time=0.053
After sweep 5 energy=-31.500000000000007  maxlinkdim=2 maxerr=1.77E-30 time=0.043
After sweep 6 energy=-31.49999999999989  maxlinkdim=2 maxerr=2.08E-31 time=0.050
After sweep 7 energy=-31.499999999999964  maxlinkdim=2 maxerr=1.59E-32 time=0.042
After sweep 8 energy=-31.499999999999982  maxlinkdim=2 maxerr=1.54E-31 time=0.044
After sweep 9 energy=-31.49999999999985  maxlinkdim=2 maxerr=6.89E-31 time=0.050
After sweep 10 energy=-31.499999999999982  maxlinkdim=2 maxerr=2.47E-32 time=0.044
After sweep 11 energy=-31.5  maxlinkdim=2 maxerr=1.39E-32 time=0.050
After sweep 12 energy=-31.49999999999993  maxlinkdim=2 maxerr=3.08E-32 time=0.046
After sweep 13 energy=-31.499999999999957  maxlinkdim=2 maxerr=2.77E-32 time=0.049
After sweep 14 energy=-31.499999999999993  maxlinkdim=2 maxerr=2.77E-32 time=0.046
After sweep 15 energy=-31.499999999999915  maxlinkdim=2 maxerr=2.00E-32 time=0.044
After sweep 16 energy=-31.49999999999998  maxlinkdim=2 maxerr=3.08E-32 time=0.054
After sweep 17 energy=-31.500000000000018  maxlinkdim=2 maxerr=1.39E-32 time=0.042
After sweep 18 energy=-31.499999999999975  maxlinkdim=2 maxerr=3.85E-32 time=0.050
After sweep 19 energy=-31.499999999999957  maxlinkdim=2 maxerr=2.47E-32 time=0.043
After sweep 20 energy=-31.49999999999998  maxlinkdim=2 maxerr=3.08E-32 time=0.049
Energy: -31.500000
Difference: 0.000000
After sweep 1 energy=-32.249502435159116  maxlinkdim=38 maxerr=9.92E-13 time=0.252
After sweep 2 energy=-32.24999999316733  maxlinkdim=17 maxerr=9.96E-13 time=0.207
After sweep 3 energy=-32.24999999999998  maxlinkdim=2 maxerr=6.08E-13 time=0.068
After sweep 4 energy=-32.24999999999994  maxlinkdim=2 maxerr=6.16E-31 time=0.052
After sweep 5 energy=-32.249999999999986  maxlinkdim=2 maxerr=2.53E-31 time=0.046
After sweep 6 energy=-32.24999999999994  maxlinkdim=2 maxerr=2.47E-32 time=0.046
After sweep 7 energy=-32.249999999999986  maxlinkdim=2 maxerr=2.47E-32 time=0.053
After sweep 8 energy=-32.249999999999964  maxlinkdim=2 maxerr=1.39E-32 time=0.046
After sweep 9 energy=-32.249999999999986  maxlinkdim=2 maxerr=3.08E-32 time=0.051
After sweep 10 energy=-32.249999999999986  maxlinkdim=2 maxerr=1.39E-32 time=0.045
After sweep 11 energy=-32.250000000000014  maxlinkdim=2 maxerr=5.24E-32 time=0.117
After sweep 12 energy=-32.24999999999997  maxlinkdim=2 maxerr=1.39E-32 time=0.048
After sweep 13 energy=-32.24999999999991  maxlinkdim=2 maxerr=2.47E-32 time=0.054
After sweep 14 energy=-32.24999999999999  maxlinkdim=2 maxerr=1.39E-32 time=0.361
After sweep 15 energy=-32.249999999999964  maxlinkdim=2 maxerr=1.54E-32 time=0.059
After sweep 16 energy=-32.25  maxlinkdim=2 maxerr=2.47E-32 time=0.302
After sweep 17 energy=-32.24999999999998  maxlinkdim=2 maxerr=2.47E-32 time=0.050
After sweep 18 energy=-32.24999999999999  maxlinkdim=2 maxerr=2.47E-32 time=0.049
After sweep 19 energy=-32.24999999999999  maxlinkdim=2 maxerr=1.39E-32 time=0.050
After sweep 20 energy=-32.249999999999986  maxlinkdim=2 maxerr=2.47E-32 time=0.050
Energy: -32.250000
Difference: 0.000000
After sweep 1 energy=-32.99974195876401  maxlinkdim=40 maxerr=9.95E-13 time=0.283
After sweep 2 energy=-32.999999999662286  maxlinkdim=9 maxerr=9.92E-13 time=0.196
After sweep 3 energy=-33.00000000000001  maxlinkdim=2 maxerr=1.38E-13 time=0.076
After sweep 4 energy=-32.99999999999997  maxlinkdim=2 maxerr=7.13E-30 time=0.053
After sweep 5 energy=-32.99999999999999  maxlinkdim=2 maxerr=2.00E-32 time=0.049
After sweep 6 energy=-33.0  maxlinkdim=2 maxerr=1.94E-30 time=0.058
After sweep 7 energy=-33.00000000000002  maxlinkdim=2 maxerr=2.47E-32 time=0.057
After sweep 8 energy=-33.00000000000001  maxlinkdim=2 maxerr=5.81E-30 time=0.052
After sweep 9 energy=-32.999999999999986  maxlinkdim=2 maxerr=2.77E-32 time=0.053
